"","task_id","step_id","p","w","item_selection","action","feedback","immediate_score","total_score","timestamp","prolific_id"
"1096","p2",6,0.8,3,"a-c","F","1",0,0,1702480634473,"5dbe53f381091a3500a06508"
"1097","p2",7,0.8,3,"[[ab]c]-[ac]","F","1",0,0,1702480636495,"5dbe53f381091a3500a06508"
"1098","p2",8,0.8,3,"[[[ab]c][ac]]-[ac]","F","1",0,0,1702480638863,"5dbe53f381091a3500a06508"
"1099","p2",9,0.8,3,"[[[[ab]c][ac]][ac]]-[[[ab]c][ac]]","F","1",0,0,1702480640918,"5dbe53f381091a3500a06508"
"1100","p2",10,0.8,3,"[[[[[ab]c][ac]][ac]][[[ab]c][ac]]]-[[[[ab]c][ac]][ac]]","F","0",0,0,1702480642990,"5dbe53f381091a3500a06508"
"1101","t1",1,0.8,3,"a-b","F","1",0,0,1702480654472,"5dbe53f381091a3500a06508"
"1102","t1",2,0.8,3,"[ab]-c","F","1",0,0,1702480659772,"5dbe53f381091a3500a06508"
"1103","t1",3,0.8,3,"[[ab]c]-c","F","1",0,0,1702480663874,"5dbe53f381091a3500a06508"
"1104","t1",4,0.8,3,"[[[ab]c]c]-c","F","1",0,0,1702480666597,"5dbe53f381091a3500a06508"
"1105","t1",5,0.8,3,"[[[[ab]c]c]c]-[[[ab]c]c]","F","1",0,0,1702480669313,"5dbe53f381091a3500a06508"
"1106","t1",6,0.8,3,"[[[[[ab]c]c]c][[[ab]c]c]]-[[[[ab]c]c]c]","F","0",0,0,1702480672850,"5dbe53f381091a3500a06508"
"1107","t1",7,0.8,3,"[[[[[ab]c]c]c][[[ab]c]c]]-[[[ab]c]c]","F","1",0,0,1702480678907,"5dbe53f381091a3500a06508"
"1108","t1",8,0.8,3,"[[[[[[ab]c]c]c][[[ab]c]c]][[[ab]c]c]]-[[[[[ab]c]c]c][[[ab]c]c]]","F","1",0,0,1702480682969,"5dbe53f381091a3500a06508"
"1109","t1",9,0.8,3,"[[[[[[[ab]c]c]c][[[ab]c]c]][[[ab]c]c]][[[[[ab]c]c]c][[[ab]c]c]]]","E","NA",2187,2187,1702480689796,"5dbe53f381091a3500a06508"
"1110","t1",10,0.8,3,"[[[[[[[ab]c]c]c][[[ab]c]c]][[[ab]c]c]][[[[[ab]c]c]c][[[ab]c]c]]]","E","NA",2187,4374,1702480691712,"5dbe53f381091a3500a06508"
"1111","t2",1,0.8,3,"a-b","F","0",0,0,1702480800504,"5dbe53f381091a3500a06508"
"1112","t2",2,0.8,3,"a-c","F","1",0,0,1702480802787,"5dbe53f381091a3500a06508"
"1113","t2",3,0.8,3,"[ac]-c","F","0",0,0,1702480805323,"5dbe53f381091a3500a06508"
"1114","t2",4,0.8,3,"[ac]-a","F","1",0,0,1702480807856,"5dbe53f381091a3500a06508"
"1115","t2",5,0.8,3,"[[ac]a]-c","F","1",0,0,1702480810860,"5dbe53f381091a3500a06508"
"1116","t2",6,0.8,3,"[[[ac]a]c]-c","F","0",0,0,1702480813122,"5dbe53f381091a3500a06508"
"1117","t2",7,0.8,3,"[[[ac]a]c]-d","F","1",0,0,1702480815062,"5dbe53f381091a3500a06508"
"1118","t2",8,0.8,3,"[[[[ac]a]c]d]-[[[ac]a]c]","F","0",0,0,1702480816955,"5dbe53f381091a3500a06508"
"1119","t2",9,0.8,3,"[[[[ac]a]c]d]-[[ac]a]","F","1",0,0,1702480819247,"5dbe53f381091a3500a06508"
"1120","t2",10,0.8,3,"[[[[[ac]a]c]d][[ac]a]]-[[[[ac]a]c]d]","F","0",0,0,1702480821251,"5dbe53f381091a3500a06508"
"1121","t3",1,0.8,3,"a-a","F","1",0,0,1702480917421,"5dbe53f381091a3500a06508"
"1122","t3",2,0.8,3,"[aa]-b","F","1",0,0,1702480919925,"5dbe53f381091a3500a06508"
"1123","t3",3,0.8,3,"[[aa]b]-[aa]","F","1",0,0,1702480923254,"5dbe53f381091a3500a06508"
"1124","t3",4,0.8,3,"[[[aa]b][aa]]","E","NA",27,27,1702480931152,"5dbe53f381091a3500a06508"
"1125","t3",5,0.8,3,"[[[aa]b][aa]]-[[aa]b]","F","1",0,27,1702480933388,"5dbe53f381091a3500a06508"
"1126","t3",6,0.8,3,"[[[[aa]b][aa]][[aa]b]]","E","NA",81,108,1702480935035,"5dbe53f381091a3500a06508"
"1127","t3",7,0.8,3,"[[[[aa]b][aa]][[aa]b]]-[[[aa]b][aa]]","F","1",0,108,1702480938073,"5dbe53f381091a3500a06508"
"1128","t3",8,0.8,3,"[[[[[aa]b][aa]][[aa]b]][[[aa]b][aa]]]","E","NA",243,351,1702480939634,"5dbe53f381091a3500a06508"
"1129","t3",9,0.8,3,"[[[[[aa]b][aa]][[aa]b]][[[aa]b][aa]]]-[[[[aa]b][aa]][[aa]b]]","F","1",0,351,1702480942241,"5dbe53f381091a3500a06508"
"1130","t3",10,0.8,3,"[[[[[[aa]b][aa]][[aa]b]][[[aa]b][aa]]][[[[aa]b][aa]][[aa]b]]]","E","NA",729,1080,1702480944048,"5dbe53f381091a3500a06508"
"1131","t4",1,0.8,3,"a-b","F","1",0,0,1702481074117,"5dbe53f381091a3500a06508"
"1132","t4",2,0.8,3,"[ab]-b","F","0",0,0,1702481076353,"5dbe53f381091a3500a06508"
"1133","t4",3,0.8,3,"[ab]-c","F","1",0,0,1702481078346,"5dbe53f381091a3500a06508"
"1134","t4",4,0.8,3,"[[ab]c]-[ab]","F","1",0,0,1702481080398,"5dbe53f381091a3500a06508"
"1135","t4",5,0.8,3,"[[[ab]c][ab]]-[[ab]c]","F","0",0,0,1702481082276,"5dbe53f381091a3500a06508"
"1136","t4",6,0.8,3,"[[[ab]c][ab]]-[ab]","F","0",0,0,1702481084735,"5dbe53f381091a3500a06508"
"1137","t4",7,0.8,3,"[[[ab]c][ab]]-f","F","1",0,0,1702481087193,"5dbe53f381091a3500a06508"
"1138","t4",8,0.8,3,"[[[[ab]c][ab]]f]","E","NA",81,81,1702481088493,"5dbe53f381091a3500a06508"
"1139","t4",9,0.8,3,"[[[[ab]c][ab]]f]","E","NA",81,162,1702481091085,"5dbe53f381091a3500a06508"
"1140","t4",10,0.8,3,"[[[[ab]c][ab]]f]","E","NA",81,243,1702481093130,"5dbe53f381091a3500a06508"
"1141","t5",1,0.8,3,"a-b","F","1",0,0,1702481140633,"5dbe53f381091a3500a06508"
"1142","t5",2,0.8,3,"[ab]-f","F","0",0,0,1702481142687,"5dbe53f381091a3500a06508"
"1143","t5",3,0.8,3,"[ab]-e","F","1",0,0,1702481144438,"5dbe53f381091a3500a06508"
"1144","t5",4,0.8,3,"[[ab]e]-[ab]","F","1",0,0,1702481146695,"5dbe53f381091a3500a06508"
"1145","t5",5,0.8,3,"[[[ab]e][ab]]","E","NA",27,27,1702481148029,"5dbe53f381091a3500a06508"
"1146","t5",6,0.8,3,"[[[ab]e][ab]]-[[ab]e]","F","1",0,27,1702481150000,"5dbe53f381091a3500a06508"
"1147","t5",7,0.8,3,"[[[[ab]e][ab]][[ab]e]]","E","NA",81,108,1702481151374,"5dbe53f381091a3500a06508"
"1148","t5",8,0.8,3,"[[[[ab]e][ab]][[ab]e]]-[[[ab]e][ab]]","F","0",0,108,1702481153257,"5dbe53f381091a3500a06508"
"1149","t5",9,0.8,3,"[[[[ab]e][ab]][[ab]e]]-[ab]","F","1",0,108,1702481155226,"5dbe53f381091a3500a06508"
"1150","t5",10,0.8,3,"[[[[[ab]e][ab]][[ab]e]][ab]]","E","NA",243,351,1702481156698,"5dbe53f381091a3500a06508"
"1151","t6",1,0.8,3,"a-b","F","1",0,0,1702481166097,"5dbe53f381091a3500a06508"
"1152","t6",2,0.8,3,"[ab]-b","F","1",0,0,1702481168225,"5dbe53f381091a3500a06508"
"1153","t6",3,0.8,3,"[[ab]b]-c","F","1",0,0,1702481170629,"5dbe53f381091a3500a06508"
"1154","t6",4,0.8,3,"[[[ab]b]c]","E","NA",27,27,1702481172122,"5dbe53f381091a3500a06508"
"1155","t6",5,0.8,3,"[[[ab]b]c]-c","F","1",0,27,1702481174384,"5dbe53f381091a3500a06508"
"1156","t6",6,0.8,3,"[[[[ab]b]c]c]","E","NA",81,108,1702481175819,"5dbe53f381091a3500a06508"
"1157","t6",7,0.8,3,"[[[[ab]b]c]c]-[[[ab]b]c]","F","1",0,108,1702481177827,"5dbe53f381091a3500a06508"
"1158","t6",8,0.8,3,"[[[[[ab]b]c]c][[[ab]b]c]]","E","NA",243,351,1702481179191,"5dbe53f381091a3500a06508"
"1159","t6",9,0.8,3,"[[[[[ab]b]c]c][[[ab]b]c]]-[[[[ab]b]c]c]","F","0",0,351,1702481181060,"5dbe53f381091a3500a06508"
"1160","t6",10,0.8,3,"[[[[[ab]b]c]c][[[ab]b]c]]-[[[ab]b]c]","F","1",0,351,1702481183929,"5dbe53f381091a3500a06508"
"1161","t7",1,0.8,3,"a-b","F","1",0,0,1702481191048,"5dbe53f381091a3500a06508"
"1162","t7",2,0.8,3,"[ab]-c","F","0",0,0,1702481193833,"5dbe53f381091a3500a06508"
"1163","t7",3,0.8,3,"[ab]-d","F","0",0,0,1702481195743,"5dbe53f381091a3500a06508"
"1164","t7",4,0.8,3,"[ab]-f","F","1",0,0,1702481197258,"5dbe53f381091a3500a06508"
"1165","t7",5,0.8,3,"[[ab]f]-d","F","1",0,0,1702481199567,"5dbe53f381091a3500a06508"
"1166","t7",6,0.8,3,"[[[ab]f]d]","E","NA",27,27,1702481200835,"5dbe53f381091a3500a06508"
"1167","t7",7,0.8,3,"[[[ab]f]d]-c","F","1",0,27,1702481202420,"5dbe53f381091a3500a06508"
"1168","t7",8,0.8,3,"[[[[ab]f]d]c]","E","NA",81,108,1702481203730,"5dbe53f381091a3500a06508"
"1169","t7",9,0.8,3,"[[[[ab]f]d]c]-e","F","1",0,108,1702481205775,"5dbe53f381091a3500a06508"
"1170","t7",10,0.8,3,"[[[[[ab]f]d]c]e]","E","NA",243,351,1702481207311,"5dbe53f381091a3500a06508"
"1171","p1",1,0.2,1.5,"a-b","F","0",0,0,1702480970319,"63d4079b9f81c5da3433f4b8"
"1172","p1",2,0.2,1.5,"a-c","F","0",0,0,1702480972823,"63d4079b9f81c5da3433f4b8"
"1173","p1",3,0.2,1.5,"a-d","F","0",0,0,1702480975855,"63d4079b9f81c5da3433f4b8"
"1174","p1",4,0.2,1.5,"a-e","F","0",0,0,1702480979343,"63d4079b9f81c5da3433f4b8"
"1175","p1",5,0.2,1.5,"a-f","F","0",0,0,1702480981503,"63d4079b9f81c5da3433f4b8"
"1176","p1",6,0.2,1.5,"b-e","F","1",0,0,1702480983694,"63d4079b9f81c5da3433f4b8"
"1177","p1",7,0.2,1.5,"b-d","F","0",0,0,1702480987086,"63d4079b9f81c5da3433f4b8"
"1178","p1",8,0.2,1.5,"d-f","F","0",0,0,1702480989526,"63d4079b9f81c5da3433f4b8"
"1179","p1",9,0.2,1.5,"c-e","F","1",0,0,1702480991886,"63d4079b9f81c5da3433f4b8"
"1180","p1",10,0.2,1.5,"[be]-[ce]","F","1",0,0,1702480994702,"63d4079b9f81c5da3433f4b8"
"1181","p2",1,0.2,1.5,"c-e","F","0",0,0,1702481003798,"63d4079b9f81c5da3433f4b8"
"1182","p2",2,0.2,1.5,"b","E","NA",500,500,1702481005838,"63d4079b9f81c5da3433f4b8"
"1183","p2",3,0.2,1.5,"a-c","F","0",0,500,1702481008886,"63d4079b9f81c5da3433f4b8"
"1184","p2",4,0.2,1.5,"d","E","NA",500,1000,1702481010694,"63d4079b9f81c5da3433f4b8"
"1185","p2",5,0.2,1.5,"b-f","F","0",0,1000,1702481018806,"63d4079b9f81c5da3433f4b8"
"1186","p2",6,0.2,1.5,"b","E","NA",500,1500,1702481025125,"63d4079b9f81c5da3433f4b8"
"1187","p2",7,0.2,1.5,"b-d","F","0",0,1500,1702481027911,"63d4079b9f81c5da3433f4b8"
"1188","p2",8,0.2,1.5,"c","E","NA",500,2000,1702481030158,"63d4079b9f81c5da3433f4b8"
"1189","p2",9,0.2,1.5,"a-e","F","0",0,2000,1702481033166,"63d4079b9f81c5da3433f4b8"
"1190","p2",10,0.2,1.5,"c","E","NA",500,2500,1702481035854,"63d4079b9f81c5da3433f4b8"
"1191","t1",1,0.2,1.5,"a","E","NA",500,500,1702481049822,"63d4079b9f81c5da3433f4b8"
"1192","t1",2,0.2,1.5,"b-c","F","0",0,500,1702481052726,"63d4079b9f81c5da3433f4b8"
"1193","t1",3,0.2,1.5,"b","E","NA",500,1000,1702481055774,"63d4079b9f81c5da3433f4b8"
"1194","t1",4,0.2,1.5,"a-c","F","0",0,1000,1702481061406,"63d4079b9f81c5da3433f4b8"
"1195","t1",5,0.2,1.5,"d","E","NA",500,1500,1702481063726,"63d4079b9f81c5da3433f4b8"
"1196","t1",6,0.2,1.5,"d-f","F","0",0,1500,1702481068406,"63d4079b9f81c5da3433f4b8"
"1197","t1",7,0.2,1.5,"b","E","NA",500,2000,1702481070902,"63d4079b9f81c5da3433f4b8"
"1198","t1",8,0.2,1.5,"b","E","NA",500,2500,1702481072030,"63d4079b9f81c5da3433f4b8"
"1199","t1",9,0.2,1.5,"d","E","NA",500,3000,1702481080622,"63d4079b9f81c5da3433f4b8"
"1200","t1",10,0.2,1.5,"d","E","NA",500,3500,1702481085446,"63d4079b9f81c5da3433f4b8"
"1201","t2",1,0.2,1.5,"b-d","F","0",0,0,1702481095902,"63d4079b9f81c5da3433f4b8"
"1202","t2",2,0.2,1.5,"c","E","NA",500,500,1702481098086,"63d4079b9f81c5da3433f4b8"
"1203","t2",3,0.2,1.5,"b","E","NA",500,1000,1702481100718,"63d4079b9f81c5da3433f4b8"
"1204","t2",4,0.2,1.5,"d-f","F","0",0,1000,1702481103118,"63d4079b9f81c5da3433f4b8"
"1205","t2",5,0.2,1.5,"d","E","NA",500,1500,1702481105397,"63d4079b9f81c5da3433f4b8"
"1206","t2",6,0.2,1.5,"b","E","NA",500,2000,1702481106862,"63d4079b9f81c5da3433f4b8"
"1207","t2",7,0.2,1.5,"a-e","F","0",0,2000,1702481110390,"63d4079b9f81c5da3433f4b8"
"1208","t2",8,0.2,1.5,"c","E","NA",500,2500,1702481111798,"63d4079b9f81c5da3433f4b8"
"1209","t2",9,0.2,1.5,"b","E","NA",500,3000,1702481113582,"63d4079b9f81c5da3433f4b8"
"1210","t2",10,0.2,1.5,"d-e","F","0",0,3000,1702481116478,"63d4079b9f81c5da3433f4b8"
"1211","t3",1,0.2,1.5,"b-f","F","0",0,0,1702481125958,"63d4079b9f81c5da3433f4b8"
"1212","t3",2,0.2,1.5,"a","E","NA",500,500,1702481127734,"63d4079b9f81c5da3433f4b8"
"1213","t3",3,0.2,1.5,"c-d","F","0",0,500,1702481130214,"63d4079b9f81c5da3433f4b8"
"1214","t3",4,0.2,1.5,"b","E","NA",500,1000,1702481132318,"63d4079b9f81c5da3433f4b8"
"1215","t3",5,0.2,1.5,"b-e","F","0",0,1000,1702481136142,"63d4079b9f81c5da3433f4b8"
"1216","t3",6,0.2,1.5,"d","E","NA",500,1500,1702481138062,"63d4079b9f81c5da3433f4b8"
"1217","t3",7,0.2,1.5,"c-f","F","1",0,1500,1702481140998,"63d4079b9f81c5da3433f4b8"
"1218","t3",8,0.2,1.5,"[cf]","E","NA",750,2250,1702481143110,"63d4079b9f81c5da3433f4b8"
"1219","t3",9,0.2,1.5,"[cf]","E","NA",750,3000,1702481144590,"63d4079b9f81c5da3433f4b8"
"1220","t3",10,0.2,1.5,"[cf]","E","NA",750,3750,1702481145910,"63d4079b9f81c5da3433f4b8"
"1221","t4",1,0.2,1.5,"c-e","F","0",0,0,1702481152119,"63d4079b9f81c5da3433f4b8"
"1222","t4",2,0.2,1.5,"c","E","NA",500,500,1702481153630,"63d4079b9f81c5da3433f4b8"
"1223","t4",3,0.2,1.5,"a-c","F","0",0,500,1702481155622,"63d4079b9f81c5da3433f4b8"
"1224","t4",4,0.2,1.5,"c","E","NA",500,1000,1702481157278,"63d4079b9f81c5da3433f4b8"
"1225","t4",5,0.2,1.5,"e-f","F","0",0,1000,1702481159862,"63d4079b9f81c5da3433f4b8"
"1226","t4",6,0.2,1.5,"d","E","NA",500,1500,1702481161294,"63d4079b9f81c5da3433f4b8"
"1227","t4",7,0.2,1.5,"b-c","F","0",0,1500,1702481163158,"63d4079b9f81c5da3433f4b8"
"1228","t4",8,0.2,1.5,"d","E","NA",500,2000,1702481164750,"63d4079b9f81c5da3433f4b8"
"1229","t4",9,0.2,1.5,"c-d","F","0",0,2000,1702481171790,"63d4079b9f81c5da3433f4b8"
"1230","t4",10,0.2,1.5,"c","E","NA",500,2500,1702481173766,"63d4079b9f81c5da3433f4b8"
"1231","t5",1,0.2,1.5,"e","E","NA",500,500,1702481177950,"63d4079b9f81c5da3433f4b8"
"1232","t5",2,0.2,1.5,"b-c","F","0",0,500,1702481179590,"63d4079b9f81c5da3433f4b8"
"1233","t5",3,0.2,1.5,"d","E","NA",500,1000,1702481181510,"63d4079b9f81c5da3433f4b8"
"1234","t5",4,0.2,1.5,"c-f","F","0",0,1000,1702481183902,"63d4079b9f81c5da3433f4b8"
"1235","t5",5,0.2,1.5,"d","E","NA",500,1500,1702481185358,"63d4079b9f81c5da3433f4b8"
"1236","t5",6,0.2,1.5,"b-e","F","0",0,1500,1702481187486,"63d4079b9f81c5da3433f4b8"
"1237","t5",7,0.2,1.5,"d","E","NA",500,2000,1702481188726,"63d4079b9f81c5da3433f4b8"
"1238","t5",8,0.2,1.5,"b","E","NA",500,2500,1702481189806,"63d4079b9f81c5da3433f4b8"
"1239","t5",9,0.2,1.5,"c","E","NA",500,3000,1702481190710,"63d4079b9f81c5da3433f4b8"
"1240","t5",10,0.2,1.5,"d-f","F","0",0,3000,1702481192462,"63d4079b9f81c5da3433f4b8"
"1241","t6",1,0.2,1.5,"b-d","F","0",0,0,1702481197270,"63d4079b9f81c5da3433f4b8"
"1242","t6",2,0.2,1.5,"b","E","NA",500,500,1702481199766,"63d4079b9f81c5da3433f4b8"
"1243","t6",3,0.2,1.5,"a-e","F","0",0,500,1702481202126,"63d4079b9f81c5da3433f4b8"
"1244","t6",4,0.2,1.5,"c","E","NA",500,1000,1702481204726,"63d4079b9f81c5da3433f4b8"
"1245","t6",5,0.2,1.5,"e-f","F","0",0,1000,1702481209438,"63d4079b9f81c5da3433f4b8"
"1246","t6",6,0.2,1.5,"d","E","NA",500,1500,1702481211270,"63d4079b9f81c5da3433f4b8"
"1247","t6",7,0.2,1.5,"c","E","NA",500,2000,1702481212078,"63d4079b9f81c5da3433f4b8"
"1248","t6",8,0.2,1.5,"c","E","NA",500,2500,1702481213486,"63d4079b9f81c5da3433f4b8"
"1249","t6",9,0.2,1.5,"c","E","NA",500,3000,1702481214462,"63d4079b9f81c5da3433f4b8"
"1250","t6",10,0.2,1.5,"c","E","NA",500,3500,1702481216230,"63d4079b9f81c5da3433f4b8"
"1251","t7",1,0.2,1.5,"b-d","F","0",0,0,1702481223190,"63d4079b9f81c5da3433f4b8"
"1252","t7",2,0.2,1.5,"c","E","NA",500,500,1702481225046,"63d4079b9f81c5da3433f4b8"
"1253","t7",3,0.2,1.5,"e","E","NA",500,1000,1702481227021,"63d4079b9f81c5da3433f4b8"
"1254","t7",4,0.2,1.5,"a-f","F","0",0,1000,1702481229509,"63d4079b9f81c5da3433f4b8"
"1255","t7",5,0.2,1.5,"c","E","NA",500,1500,1702481230862,"63d4079b9f81c5da3433f4b8"
"1256","t7",6,0.2,1.5,"b","E","NA",500,2000,1702481231757,"63d4079b9f81c5da3433f4b8"
"1257","t7",7,0.2,1.5,"d","E","NA",500,2500,1702481232589,"63d4079b9f81c5da3433f4b8"
"1258","t7",8,0.2,1.5,"d","E","NA",500,3000,1702481233469,"63d4079b9f81c5da3433f4b8"
"1259","t7",9,0.2,1.5,"d","E","NA",500,3500,1702481234437,"63d4079b9f81c5da3433f4b8"
"1260","t7",10,0.2,1.5,"c","E","NA",500,4000,1702481235558,"63d4079b9f81c5da3433f4b8"
"1261","p1",1,0.2,3,"a","E","NA",150,150,1702480904640,"5fa879d9f68b9371d90c3aa3"
"1262","p1",2,0.2,3,"a-b","F","0",0,150,1702480908202,"5fa879d9f68b9371d90c3aa3"
"1263","p1",3,0.2,3,"c-d","F","0",0,150,1702480911824,"5fa879d9f68b9371d90c3aa3"
"1264","p1",4,0.2,3,"e-f","F","0",0,150,1702480914385,"5fa879d9f68b9371d90c3aa3"
"1265","p1",5,0.2,3,"b-c","F","0",0,150,1702480916896,"5fa879d9f68b9371d90c3aa3"
"1266","p1",6,0.2,3,"d-d","F","0",0,150,1702480919558,"5fa879d9f68b9371d90c3aa3"
"1267","p1",7,0.2,3,"d","E","NA",150,300,1702480925837,"5fa879d9f68b9371d90c3aa3"
"1268","p1",8,0.2,3,"a-d","F","0",0,300,1702480929793,"5fa879d9f68b9371d90c3aa3"
"1269","p1",9,0.2,3,"a-f","F","0",0,300,1702480932941,"5fa879d9f68b9371d90c3aa3"
"1270","p1",10,0.2,3,"b-e","F","0",0,300,1702480937311,"5fa879d9f68b9371d90c3aa3"
"1271","p2",1,0.2,3,"a-b","F","0",0,0,1702480951137,"5fa879d9f68b9371d90c3aa3"
"1272","p2",2,0.2,3,"c-d","F","0",0,0,1702480954124,"5fa879d9f68b9371d90c3aa3"
"1273","p2",3,0.2,3,"a-c","F","1",0,0,1702480958086,"5fa879d9f68b9371d90c3aa3"
"1274","p2",4,0.2,3,"[ac]-d","F","0",0,0,1702480963670,"5fa879d9f68b9371d90c3aa3"
"1275","p2",5,0.2,3,"[ac]","E","NA",450,450,1702480965922,"5fa879d9f68b9371d90c3aa3"
"1276","p2",6,0.2,3,"[ac]","E","NA",450,900,1702480969633,"5fa879d9f68b9371d90c3aa3"
"1277","p2",7,0.2,3,"b-f","F","1",0,900,1702480972888,"5fa879d9f68b9371d90c3aa3"
"1278","p2",8,0.2,3,"[ac]-[bf]","F","0",0,900,1702480977011,"5fa879d9f68b9371d90c3aa3"
"1279","p2",9,0.2,3,"[bf]","E","NA",450,1350,1702480979677,"5fa879d9f68b9371d90c3aa3"
"1280","p2",10,0.2,3,"a-e","F","0",0,1350,1702480983401,"5fa879d9f68b9371d90c3aa3"
"1281","t1",1,0.2,3,"a-b","F","0",0,0,1702480999553,"5fa879d9f68b9371d90c3aa3"
"1282","t1",2,0.2,3,"a-c","F","0",0,0,1702481002011,"5fa879d9f68b9371d90c3aa3"
"1283","t1",3,0.2,3,"d","E","NA",150,150,1702481006662,"5fa879d9f68b9371d90c3aa3"
"1284","t1",4,0.2,3,"a-d","F","0",0,150,1702481009735,"5fa879d9f68b9371d90c3aa3"
"1285","t1",5,0.2,3,"b","E","NA",150,300,1702481013774,"5fa879d9f68b9371d90c3aa3"
"1286","t1",6,0.2,3,"b-c","F","1",0,300,1702481016513,"5fa879d9f68b9371d90c3aa3"
"1287","t1",7,0.2,3,"[bc]","E","NA",450,750,1702481018779,"5fa879d9f68b9371d90c3aa3"
"1288","t1",8,0.2,3,"[bc]-a","F","0",0,750,1702481024247,"5fa879d9f68b9371d90c3aa3"
"1289","t1",9,0.2,3,"[bc]-b","F","0",0,750,1702481027866,"5fa879d9f68b9371d90c3aa3"
"1290","t1",10,0.2,3,"[bc]-d","F","1",0,750,1702481031063,"5fa879d9f68b9371d90c3aa3"
"1291","t2",1,0.2,3,"e-f","F","0",0,0,1702481045856,"5fa879d9f68b9371d90c3aa3"
"1292","t2",2,0.2,3,"a-b","F","0",0,0,1702481048793,"5fa879d9f68b9371d90c3aa3"
"1293","t2",3,0.2,3,"a-c","F","0",0,0,1702481051495,"5fa879d9f68b9371d90c3aa3"
"1294","t2",4,0.2,3,"a-d","F","0",0,0,1702481053847,"5fa879d9f68b9371d90c3aa3"
"1295","t2",5,0.2,3,"a-f","F","1",0,0,1702481056330,"5fa879d9f68b9371d90c3aa3"
"1296","t2",6,0.2,3,"[af]","E","NA",450,450,1702481057998,"5fa879d9f68b9371d90c3aa3"
"1297","t2",7,0.2,3,"[af]-a","F","0",0,450,1702481061187,"5fa879d9f68b9371d90c3aa3"
"1298","t2",8,0.2,3,"[af]-b","F","0",0,450,1702481063482,"5fa879d9f68b9371d90c3aa3"
"1299","t2",9,0.2,3,"[af]-c","F","1",0,450,1702481065734,"5fa879d9f68b9371d90c3aa3"
"1300","t2",10,0.2,3,"[[af]c]","E","NA",1350,1800,1702481067594,"5fa879d9f68b9371d90c3aa3"
"1301","t3",1,0.2,3,"a-b","F","0",0,0,1702481076641,"5fa879d9f68b9371d90c3aa3"
"1302","t3",2,0.2,3,"b-c","F","0",0,0,1702481078977,"5fa879d9f68b9371d90c3aa3"
"1303","t3",3,0.2,3,"a-d","F","0",0,0,1702481081272,"5fa879d9f68b9371d90c3aa3"
"1304","t3",4,0.2,3,"a-e","F","1",0,0,1702481083591,"5fa879d9f68b9371d90c3aa3"
"1305","t3",5,0.2,3,"[ae]","E","NA",450,450,1702481085392,"5fa879d9f68b9371d90c3aa3"
"1306","t3",6,0.2,3,"a-f","F","0",0,450,1702481088290,"5fa879d9f68b9371d90c3aa3"
"1307","t3",7,0.2,3,"[ae]-b","F","0",0,450,1702481091753,"5fa879d9f68b9371d90c3aa3"
"1308","t3",8,0.2,3,"[ae]-a","F","0",0,450,1702481094747,"5fa879d9f68b9371d90c3aa3"
"1309","t3",9,0.2,3,"[ae]-d","F","0",0,450,1702481097177,"5fa879d9f68b9371d90c3aa3"
"1310","t3",10,0.2,3,"[ae]-e","F","0",0,450,1702481099428,"5fa879d9f68b9371d90c3aa3"
"1311","t4",1,0.2,3,"a-b","F","0",0,0,1702481106483,"5fa879d9f68b9371d90c3aa3"
"1312","t4",2,0.2,3,"a-c","F","0",0,0,1702481108602,"5fa879d9f68b9371d90c3aa3"
"1313","t4",3,0.2,3,"b-f","F","1",0,0,1702481110824,"5fa879d9f68b9371d90c3aa3"
"1314","t4",4,0.2,3,"[bf]","E","NA",450,450,1702481113670,"5fa879d9f68b9371d90c3aa3"
"1315","t4",5,0.2,3,"[bf]","E","NA",450,900,1702481115130,"5fa879d9f68b9371d90c3aa3"
"1316","t4",6,0.2,3,"[bf]","E","NA",450,1350,1702481116505,"5fa879d9f68b9371d90c3aa3"
"1317","t4",7,0.2,3,"[bf]-b","F","1",0,1350,1702481119994,"5fa879d9f68b9371d90c3aa3"
"1318","t4",8,0.2,3,"[[bf]b]","E","NA",1350,2700,1702481121602,"5fa879d9f68b9371d90c3aa3"
"1319","t4",9,0.2,3,"[[bf]b]","E","NA",1350,4050,1702481123180,"5fa879d9f68b9371d90c3aa3"
"1320","t4",10,0.2,3,"[[bf]b]","E","NA",1350,5400,1702481124633,"5fa879d9f68b9371d90c3aa3"
"1321","t5",1,0.2,3,"e-f","F","0",0,0,1702481134077,"5fa879d9f68b9371d90c3aa3"
"1322","t5",2,0.2,3,"d-f","F","0",0,0,1702481136344,"5fa879d9f68b9371d90c3aa3"
"1323","t5",3,0.2,3,"c-f","F","1",0,0,1702481138530,"5fa879d9f68b9371d90c3aa3"
"1324","t5",4,0.2,3,"[cf]","E","NA",450,450,1702481140966,"5fa879d9f68b9371d90c3aa3"
"1325","t5",5,0.2,3,"[cf]","E","NA",450,900,1702481142298,"5fa879d9f68b9371d90c3aa3"
"1326","t5",6,0.2,3,"[cf]-a","F","1",0,900,1702481145005,"5fa879d9f68b9371d90c3aa3"
"1327","t5",7,0.2,3,"[[cf]a]","E","NA",1350,2250,1702481147057,"5fa879d9f68b9371d90c3aa3"
"1328","t5",8,0.2,3,"[[cf]a]","E","NA",1350,3600,1702481148750,"5fa879d9f68b9371d90c3aa3"
"1329","t5",9,0.2,3,"[[cf]a]-c","F","0",0,3600,1702481152307,"5fa879d9f68b9371d90c3aa3"
