"","task_id","step_id","p","w","item_selection","action","feedback","immediate_score","total_score","timestamp","prolific_id"
"783","t5",3,0.8,1.5,"a","E","NA",150,150,1701185085816,"6228bd321fe427209105c61a"
"784","t5",4,0.8,1.5,"b","E","NA",150,300,1701185086951,"6228bd321fe427209105c61a"
"785","t5",5,0.8,1.5,"c","E","NA",150,450,1701185087847,"6228bd321fe427209105c61a"
"786","t5",6,0.8,1.5,"d","E","NA",150,600,1701185088786,"6228bd321fe427209105c61a"
"787","t5",7,0.8,1.5,"e","E","NA",150,750,1701185089737,"6228bd321fe427209105c61a"
"788","t5",8,0.8,1.5,"f","E","NA",150,900,1701185090866,"6228bd321fe427209105c61a"
"789","t5",9,0.8,1.5,"[cd]","E","NA",225,1125,1701185092280,"6228bd321fe427209105c61a"
"790","t5",10,0.8,1.5,"d-f","F","1",0,1125,1701185095249,"6228bd321fe427209105c61a"
"791","t6",1,0.8,1.5,"a","E","NA",150,150,1701185101672,"6228bd321fe427209105c61a"
"792","t6",2,0.8,1.5,"b","E","NA",150,300,1701185102593,"6228bd321fe427209105c61a"
"793","t6",3,0.8,1.5,"c","E","NA",150,450,1701185103369,"6228bd321fe427209105c61a"
"794","t6",4,0.8,1.5,"d","E","NA",150,600,1701185104178,"6228bd321fe427209105c61a"
"795","t6",5,0.8,1.5,"e","E","NA",150,750,1701185104968,"6228bd321fe427209105c61a"
"796","t6",6,0.8,1.5,"f","E","NA",150,900,1701185106655,"6228bd321fe427209105c61a"
"797","t6",7,0.8,1.5,"e-f","F","1",0,900,1701185110153,"6228bd321fe427209105c61a"
"798","t6",8,0.8,1.5,"d-f","F","1",0,900,1701185111976,"6228bd321fe427209105c61a"
"799","t6",9,0.8,1.5,"c-f","F","1",0,900,1701185113569,"6228bd321fe427209105c61a"
"800","t6",10,0.8,1.5,"b-f","F","1",0,900,1701185115657,"6228bd321fe427209105c61a"
"801","t7",1,0.8,1.5,"a","E","NA",150,150,1701185120696,"6228bd321fe427209105c61a"
"802","t7",2,0.8,1.5,"b","E","NA",150,300,1701185121538,"6228bd321fe427209105c61a"
"803","t7",3,0.8,1.5,"c","E","NA",150,450,1701185122352,"6228bd321fe427209105c61a"
"804","t7",4,0.8,1.5,"d","E","NA",150,600,1701185123232,"6228bd321fe427209105c61a"
"805","t7",5,0.8,1.5,"e","E","NA",150,750,1701185124216,"6228bd321fe427209105c61a"
"806","t7",6,0.8,1.5,"f","E","NA",150,900,1701185125192,"6228bd321fe427209105c61a"
"807","t7",7,0.8,1.5,"e-f","F","1",0,900,1701185127640,"6228bd321fe427209105c61a"
"808","t7",8,0.8,1.5,"d-f","F","0",0,900,1701185129564,"6228bd321fe427209105c61a"
"809","t7",9,0.8,1.5,"c-f","F","1",0,900,1701185131096,"6228bd321fe427209105c61a"
"810","t7",10,0.8,1.5,"b-f","F","0",0,900,1701185132684,"6228bd321fe427209105c61a"
"811","p1",1,0.8,3,"a-b","F","1",0,0,1701184917352,"6123519eeb9d4e4df41ad7d8"
"812","p1",2,0.8,3,"[ab]-[ab]","F","1",0,0,1701184920023,"6123519eeb9d4e4df41ad7d8"
"813","p1",3,0.8,3,"[[ab][ab]]-[[ab][ab]]","F","1",0,0,1701184923143,"6123519eeb9d4e4df41ad7d8"
"814","p1",4,0.8,3,"[[[ab][ab]][[ab][ab]]]-[[[ab][ab]][[ab][ab]]]","F","1",0,0,1701184925511,"6123519eeb9d4e4df41ad7d8"
"815","p1",5,0.8,3,"[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]-[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]","F","1",0,0,1701184928334,"6123519eeb9d4e4df41ad7d8"
"816","p1",6,0.8,3,"[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]-[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]","F","1",0,0,1701184931271,"6123519eeb9d4e4df41ad7d8"
"817","p1",7,0.8,3,"[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]-[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]","F","1",0,0,1701184935135,"6123519eeb9d4e4df41ad7d8"
"818","p1",8,0.8,3,"[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]-[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]","F","1",0,0,1701184938198,"6123519eeb9d4e4df41ad7d8"
"819","p1",9,0.8,3,"[[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]]","E","NA",6561,6561,1701184946679,"6123519eeb9d4e4df41ad7d8"
"820","p1",10,0.8,3,"[[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]]","E","NA",6561,13122,1701184949509,"6123519eeb9d4e4df41ad7d8"
"821","p2",1,0.8,3,"a-b","F","0",0,0,1701184958294,"6123519eeb9d4e4df41ad7d8"
"822","p2",2,0.8,3,"b-c","F","1",0,0,1701184960710,"6123519eeb9d4e4df41ad7d8"
"823","p2",3,0.8,3,"[bc]-[bc]","F","1",0,0,1701184962902,"6123519eeb9d4e4df41ad7d8"
"824","p2",4,0.8,3,"[[bc][bc]]-[[bc][bc]]","F","1",0,0,1701184965072,"6123519eeb9d4e4df41ad7d8"
"825","p2",5,0.8,3,"[[[bc][bc]][[bc][bc]]]-[[[bc][bc]][[bc][bc]]]","F","1",0,0,1701184966926,"6123519eeb9d4e4df41ad7d8"
"826","p2",6,0.8,3,"[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]-[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]","F","1",0,0,1701184968695,"6123519eeb9d4e4df41ad7d8"
"827","p2",7,0.8,3,"[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]-[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]","F","1",0,0,1701184970453,"6123519eeb9d4e4df41ad7d8"
"828","p2",8,0.8,3,"[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]-[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]","F","1",0,0,1701184972495,"6123519eeb9d4e4df41ad7d8"
"829","p2",9,0.8,3,"[[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]][[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]]-[[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]][[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]]","F","1",0,0,1701184974637,"6123519eeb9d4e4df41ad7d8"
"830","p2",10,0.8,3,"[[[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]][[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]][[[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]][[[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]][[[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]][[[[bc][bc]][[bc][bc]]][[[bc][bc]][[bc][bc]]]]]]]]","E","NA",6561,6561,1701184976615,"6123519eeb9d4e4df41ad7d8"
"831","t1",1,0.8,3,"a-b","F","1",0,0,1701184991495,"6123519eeb9d4e4df41ad7d8"
"832","t1",2,0.8,3,"[ab]-[ab]","F","1",0,0,1701184993261,"6123519eeb9d4e4df41ad7d8"
"833","t1",3,0.8,3,"[[ab][ab]]-[[ab][ab]]","F","1",0,0,1701184995510,"6123519eeb9d4e4df41ad7d8"
"834","t1",4,0.8,3,"[[[ab][ab]][[ab][ab]]]-[[[ab][ab]][[ab][ab]]]","F","1",0,0,1701184997926,"6123519eeb9d4e4df41ad7d8"
"835","t1",5,0.8,3,"[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]-[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]","F","1",0,0,1701184999742,"6123519eeb9d4e4df41ad7d8"
"836","t1",6,0.8,3,"[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]-[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]","F","1",0,0,1701185001574,"6123519eeb9d4e4df41ad7d8"
"837","t1",7,0.8,3,"[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]-[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]","F","1",0,0,1701185003862,"6123519eeb9d4e4df41ad7d8"
"838","t1",8,0.8,3,"[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]-[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]","F","1",0,0,1701185005573,"6123519eeb9d4e4df41ad7d8"
"839","t1",9,0.8,3,"[[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]]-[[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]]","F","1",0,0,1701185008431,"6123519eeb9d4e4df41ad7d8"
"840","t1",10,0.8,3,"[[[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]][[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]][[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]]]","E","NA",19683,19683,1701185010750,"6123519eeb9d4e4df41ad7d8"
"841","t2",1,0.8,3,"a-b","F","1",0,0,1701185024573,"6123519eeb9d4e4df41ad7d8"
"842","t2",2,0.8,3,"[ab]-[ab]","F","1",0,0,1701185026200,"6123519eeb9d4e4df41ad7d8"
"843","t2",3,0.8,3,"[[ab][ab]]-[[ab][ab]]","F","1",0,0,1701185027998,"6123519eeb9d4e4df41ad7d8"
"844","t2",4,0.8,3,"[[[ab][ab]][[ab][ab]]]-[[[ab][ab]][[ab][ab]]]","F","1",0,0,1701185030360,"6123519eeb9d4e4df41ad7d8"
"845","t2",5,0.8,3,"[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]-[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]","F","1",0,0,1701185032135,"6123519eeb9d4e4df41ad7d8"
"846","t2",6,0.8,3,"[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]-[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]","F","1",0,0,1701185034054,"6123519eeb9d4e4df41ad7d8"
"847","t2",7,0.8,3,"[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]-[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]","F","1",0,0,1701185036150,"6123519eeb9d4e4df41ad7d8"
"848","t2",8,0.8,3,"[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]-[[[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]][[[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]][[[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]][[[[ab][ab]][[ab][ab]]][[[ab][ab]][[ab][ab]]]]]]]","F","1",0,0,1701185038006,"6123519eeb9d4e4df41ad7d8"
