"","id","condition","task_id","squareOnLeft","pcircle","psquare","pcross","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"912",31,"expert",2,0,0.2,0.8,0.2,2,"F","square-[aa]-square-[aa]","1",0,0,1714484973430,1714484852279,121.151
"913",31,"expert",2,0,0.2,0.8,0.2,3,"F","square-b-square-b","1",0,0,1714484974777,1714484852279,122.498
"914",31,"expert",2,0,0.2,0.8,0.2,4,"F","square-[bb]-square-[bb]","0",0,0,1714484976398,1714484852279,124.119
"915",31,"expert",2,0,0.2,0.8,0.2,5,"F","square-[[aa][aa]]-square-[[aa][aa]]","1",0,0,1714484982376,1714484852279,130.097
"916",31,"expert",2,0,0.2,0.8,0.2,6,"F","square-[[[aa][aa]][[aa][aa]]]-square-[[[aa][aa]][[aa][aa]]]","1",0,0,1714484984464,1714484852279,132.185
"917",31,"expert",2,0,0.2,0.8,0.2,7,"F","square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]-square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]","1",0,0,1714484987255,1714484852279,134.976
"918",31,"expert",2,0,0.2,0.8,0.2,8,"F","square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]]-square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]]","0",0,0,1714484991311,1714484852279,139.032
"919",31,"expert",2,0,0.2,0.8,0.2,9,"F","square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]]-square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]","0",0,0,1714484995408,1714484852279,143.129
"920",31,"expert",2,0,0.2,0.8,0.2,10,"E","square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]]","NA",761,761,1714484997245,1714484852279,144.966
"921",31,"expert",3,0,0.2,0.2,0.8,1,"F","circle-d-square-d","1",0,0,1714485005330,1714484852279,153.051
"922",31,"expert",3,0,0.2,0.2,0.8,2,"F","circle-[dd]-square-d","1",0,0,1714485011946,1714484852279,159.667
"923",31,"expert",3,0,0.2,0.2,0.8,3,"F","circle-[dd]-square-[[dd]d]","1",0,0,1714485014873,1714484852279,162.594
"924",31,"expert",3,0,0.2,0.2,0.8,4,"F","square-[[[dd]d][dd]]-square-[[dd]d]","0",0,0,1714485017914,1714484852279,165.635
"925",31,"expert",3,0,0.2,0.2,0.8,5,"F","circle-[dd]-square-[[[dd]d][dd]]","1",0,0,1714485020939,1714484852279,168.66
"926",31,"expert",3,0,0.2,0.2,0.8,6,"F","circle-[dd]-square-[[[[dd]d][dd]][dd]]","1",0,0,1714485024609,1714484852279,172.33
"927",31,"expert",3,0,0.2,0.2,0.8,7,"F","circle-[dd]-square-[[[[[dd]d][dd]][dd]][dd]]","1",0,0,1714485027158,1714484852279,174.879
"928",31,"expert",3,0,0.2,0.2,0.8,8,"F","circle-[dd]-square-[[[[[[dd]d][dd]][dd]][dd]][dd]]","1",0,0,1714485030114,1714484852279,177.835
"929",31,"expert",3,0,0.2,0.2,0.8,9,"F","circle-[dd]-square-[[[[[[[dd]d][dd]][dd]][dd]][dd]][dd]]","1",0,0,1714485033340,1714484852279,181.061
"930",31,"expert",3,0,0.2,0.2,0.8,10,"E","circle-[[[[[[[[dd]d][dd]][dd]][dd]][dd]][dd]][dd]]","NA",2570,2570,1714485035883,1714484852279,183.604
"931",31,"expert",4,0,0.2,0.8,0.2,1,"F","square-a-square-a","1",0,0,1714485042189,1714484852279,189.91
"932",31,"expert",4,0,0.2,0.8,0.2,2,"F","square-b-square-b","0",0,0,1714485043580,1714484852279,191.301
"933",31,"expert",4,0,0.2,0.8,0.2,3,"F","square-[aa]-square-[aa]","1",0,0,1714485045034,1714484852279,192.755
"934",31,"expert",4,0,0.2,0.8,0.2,4,"F","square-[[aa][aa]]-square-[[aa][aa]]","1",0,0,1714485046841,1714484852279,194.562
"935",31,"expert",4,0,0.2,0.8,0.2,5,"F","square-[[[aa][aa]][[aa][aa]]]-square-[[[aa][aa]][[aa][aa]]]","1",0,0,1714485048512,1714484852279,196.233
"936",31,"expert",4,0,0.2,0.8,0.2,6,"F","square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]-square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]","0",0,0,1714485050429,1714484852279,198.15
"937",31,"expert",4,0,0.2,0.8,0.2,7,"F","square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]-square-[[[aa][aa]][[aa][aa]]]","1",0,0,1714485051891,1714484852279,199.612
"938",31,"expert",4,0,0.2,0.8,0.2,8,"F","square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[aa][aa]][[aa][aa]]]]-square-[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]","1",0,0,1714485054478,1714484852279,202.199
"939",31,"expert",4,0,0.2,0.8,0.2,9,"F","square-[[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]]-square-[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[aa][aa]][[aa][aa]]]]","1",0,0,1714485057281,1714484852279,205.002
"940",31,"expert",4,0,0.2,0.8,0.2,10,"E","square-[[[[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[aa][aa]][[aa][aa]]]][[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]]][[[[[aa][aa]][[aa][aa]]][[[aa][aa]][[aa][aa]]]][[[aa][aa]][[aa][aa]]]]]","NA",1713,1713,1714485059275,1714484852279,206.996
"941",31,"expert",5,0,0.2,0.2,0.8,1,"F","circle-f-square-f","1",0,0,1714485067209,1714484852279,214.93
"942",31,"expert",5,0,0.2,0.2,0.8,2,"F","circle-[ff]-square-f","1",0,0,1714485070082,1714484852279,217.803
"943",31,"expert",5,0,0.2,0.2,0.8,3,"F","circle-[ff]-square-[[ff]f]","0",0,0,1714485072263,1714484852279,219.984
"944",31,"expert",5,0,0.2,0.2,0.8,4,"F","circle-f-square-[[ff]f]","1",0,0,1714485075861,1714484852279,223.582
"945",31,"expert",5,0,0.2,0.2,0.8,5,"F","circle-[ff]-square-[[[ff]f]f]","0",0,0,1714485077851,1714484852279,225.572
"946",31,"expert",5,0,0.2,0.2,0.8,6,"F","circle-f-square-[[[ff]f]f]","1",0,0,1714485081751,1714484852279,229.472
"947",31,"expert",5,0,0.2,0.2,0.8,7,"F","circle-[[[[ff]f]f]f]-square-[[[ff]f]f]","1",0,0,1714485083823,1714484852279,231.544
"948",31,"expert",5,0,0.2,0.2,0.8,8,"F","circle-[[[[[ff]f]f]f][[[ff]f]f]]-square-[[[ff]f]f]","0",0,0,1714485085934,1714484852279,233.655
"949",31,"expert",5,0,0.2,0.2,0.8,9,"F","circle-[[[[[ff]f]f]f][[[ff]f]f]]-square-[[ff]f]","0",0,0,1714485089597,1714484852279,237.318
"950",31,"expert",5,0,0.2,0.2,0.8,10,"E","circle-[[[[[ff]f]f]f][[[ff]f]f]]","NA",761,761,1714485091672,1714484852279,239.393
"951",31,"expert",6,0,0.2,0.2,0.8,1,"F","circle-f-square-f","1",0,0,1714485096821,1714484852279,244.542
"952",31,"expert",6,0,0.2,0.2,0.8,2,"F","circle-[ff]-square-f","1",0,0,1714485099381,1714484852279,247.102
"953",31,"expert",6,0,0.2,0.2,0.8,3,"F","circle-[[ff]f]-square-f","1",0,0,1714485101460,1714484852279,249.181
"954",31,"expert",6,0,0.2,0.2,0.8,4,"F","circle-[[[ff]f]f]-square-f","1",0,0,1714485103546,1714484852279,251.267
"955",31,"expert",6,0,0.2,0.2,0.8,5,"F","circle-[[[[ff]f]f]f]-square-f","1",0,0,1714485105184,1714484852279,252.905
"956",31,"expert",6,0,0.2,0.2,0.8,6,"F","circle-[[[[ff]f]f]f]-square-[[[[[ff]f]f]f]f]","0",0,0,1714485107340,1714484852279,255.061
"957",31,"expert",6,0,0.2,0.2,0.8,7,"F","circle-[[[ff]f]f]-square-[[[[[ff]f]f]f]f]","0",0,0,1714485109406,1714484852279,257.127
"958",31,"expert",6,0,0.2,0.2,0.8,8,"F","circle-[[ff]f]-square-[[[[[ff]f]f]f]f]","1",0,0,1714485113172,1714484852279,260.893
"959",31,"expert",6,0,0.2,0.2,0.8,9,"F","circle-[[[[ff]f]f]f]-square-[[[[[[ff]f]f]f]f][[ff]f]]","1",0,0,1714485115658,1714484852279,263.379
"960",31,"expert",6,0,0.2,0.2,0.8,10,"E","square-[[[[[[[ff]f]f]f]f][[ff]f]][[[[ff]f]f]f]]","NA",1713,1713,1714485117032,1714484852279,264.753
"961",31,"expert",7,0,0.8,0.2,0.2,1,"F","circle-f-circle-f","1",0,0,1714485123627,1714484852279,271.348
"962",31,"expert",7,0,0.8,0.2,0.2,2,"F","circle-[ff]-circle-[ff]","1",0,0,1714485125255,1714484852279,272.976
"963",31,"expert",7,0,0.8,0.2,0.2,3,"F","circle-[[ff][ff]]-circle-[[ff][ff]]","0",0,0,1714485126844,1714484852279,274.565
"964",31,"expert",7,0,0.8,0.2,0.2,4,"F","circle-[[ff][ff]]-circle-[ff]","1",0,0,1714485128306,1714484852279,276.027
"965",31,"expert",7,0,0.8,0.2,0.2,5,"F","circle-[[[ff][ff]][ff]]-circle-[[ff][ff]]","1",0,0,1714485130163,1714484852279,277.884
"966",31,"expert",7,0,0.8,0.2,0.2,6,"F","circle-[[[[ff][ff]][ff]][[ff][ff]]]-circle-[[[ff][ff]][ff]]","1",0,0,1714485131813,1714484852279,279.534
"967",31,"expert",7,0,0.8,0.2,0.2,7,"F","circle-[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]]-circle-[[[[ff][ff]][ff]][[ff][ff]]]","1",0,0,1714485134257,1714484852279,281.978
"968",31,"expert",7,0,0.8,0.2,0.2,8,"F","circle-[[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[ff][ff]]]]-circle-[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]]","1",0,0,1714485136985,1714484852279,284.706
"969",31,"expert",7,0,0.8,0.2,0.2,9,"F","circle-[[[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[ff][ff]]]][[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]]]-circle-[[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[ff][ff]]]]","1",0,0,1714485139231,1714484852279,286.952
"970",31,"expert",7,0,0.8,0.2,0.2,10,"E","circle-[[[[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[ff][ff]]]][[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]]][[[[[[ff][ff]][ff]][[ff][ff]]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[ff][ff]]]]]","NA",2570,2570,1714485142948,1714484852279,290.669
"971",31,"expert",8,0,0.2,0.8,0.2,1,"F","square-f-square-f","1",0,0,1714485149438,1714484852279,297.159
"972",31,"expert",8,0,0.2,0.8,0.2,2,"F","square-[ff]-square-[ff]","1",0,0,1714485151770,1714484852279,299.491
"973",31,"expert",8,0,0.2,0.8,0.2,3,"F","square-[[ff][ff]]-square-[[ff][ff]]","1",0,0,1714485153133,1714484852279,300.854
"974",31,"expert",8,0,0.2,0.8,0.2,4,"F","square-[[[ff][ff]][[ff][ff]]]-square-[[[ff][ff]][[ff][ff]]]","1",0,0,1714485154604,1714484852279,302.325
"975",31,"expert",8,0,0.2,0.8,0.2,5,"F","square-[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]-square-[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]","1",0,0,1714485156379,1714484852279,304.1
"976",31,"expert",8,0,0.2,0.8,0.2,6,"F","square-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]-square-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]","1",0,0,1714485158077,1714484852279,305.798
"977",31,"expert",8,0,0.2,0.8,0.2,7,"F","square-[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]-square-[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]","0",0,0,1714485159917,1714484852279,307.638
"978",31,"expert",8,0,0.2,0.8,0.2,8,"F","square-[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]-square-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]","1",0,0,1714485163624,1714484852279,311.345
"979",31,"expert",8,0,0.2,0.8,0.2,9,"F","square-[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]-square-[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]","1",0,0,1714485168022,1714484852279,315.743
"980",31,"expert",8,0,0.2,0.8,0.2,10,"E","square-[[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]]","NA",2570,2570,1714485170973,1714484852279,318.694
"981",31,"expert",9,0,0.8,0.2,0.2,1,"F","circle-f-circle-f","1",0,0,1714485175514,1714484852279,323.235
"982",31,"expert",9,0,0.8,0.2,0.2,2,"F","circle-[ff]-circle-[ff]","1",0,0,1714485176846,1714484852279,324.567
"983",31,"expert",9,0,0.8,0.2,0.2,3,"F","circle-[[ff][ff]]-circle-[[ff][ff]]","1",0,0,1714485178230,1714484852279,325.951
"984",31,"expert",9,0,0.8,0.2,0.2,4,"F","circle-[[[ff][ff]][[ff][ff]]]-circle-[[[ff][ff]][[ff][ff]]]","1",0,0,1714485179847,1714484852279,327.568
"985",31,"expert",9,0,0.8,0.2,0.2,5,"F","circle-[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]-circle-[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]","1",0,0,1714485181659,1714484852279,329.38
"986",31,"expert",9,0,0.8,0.2,0.2,6,"F","circle-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]-circle-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]","0",0,0,1714485184025,1714484852279,331.746
"987",31,"expert",9,0,0.8,0.2,0.2,7,"F","circle-[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]-circle-[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]","1",0,0,1714485186542,1714484852279,334.263
"988",31,"expert",9,0,0.8,0.2,0.2,8,"F","circle-[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]-circle-[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]","1",0,0,1714485188562,1714484852279,336.283
"989",31,"expert",9,0,0.8,0.2,0.2,9,"F","circle-[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]-circle-[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]","1",0,0,1714485191714,1714484852279,339.435
"990",31,"expert",9,0,0.8,0.2,0.2,10,"E","circle-[[[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]][[[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]][[[[ff][ff]][[ff][ff]]][[[ff][ff]][[ff][ff]]]]]]]","NA",2570,2570,1714485194697,1714484852279,342.418
"991",32,"novice",1,1,0.2,0.8,0.2,1,"F","circle-b-square-f","0",0,0,1714485042887,1714484933499,109.388
"992",32,"novice",1,1,0.2,0.8,0.2,2,"F","circle-f-square-e","0",0,0,1714485047101,1714484933499,113.602
"993",32,"novice",1,1,0.2,0.8,0.2,3,"F","circle-c-square-b","0",0,0,1714485050647,1714484933499,117.148
"994",32,"novice",1,1,0.2,0.8,0.2,4,"F","circle-e-square-d","0",0,0,1714485054293,1714484933499,120.794
"995",32,"novice",1,1,0.2,0.8,0.2,5,"F","circle-d-square-b","0",0,0,1714485061068,1714484933499,127.569
"996",32,"novice",1,1,0.2,0.8,0.2,6,"F","circle-a-square-d","0",0,0,1714485067149,1714484933499,133.65
"997",32,"novice",1,1,0.2,0.8,0.2,7,"F","circle-a-square-e","0",0,0,1714485073206,1714484933499,139.707
"998",32,"novice",1,1,0.2,0.8,0.2,8,"E","square-f","NA",100,100,1714485077509,1714484933499,144.01
"999",32,"novice",1,1,0.2,0.8,0.2,9,"F","circle-b-square-d","0",0,100,1714485083850,1714484933499,150.351
"1000",32,"novice",1,1,0.2,0.8,0.2,10,"E","circle-d","NA",100,200,1714485087958,1714484933499,154.459
"1001",32,"novice",2,1,0.2,0.2,0.8,1,"F","circle-c-square-a","0",0,0,1714485097565,1714484933499,164.066
"1002",32,"novice",2,1,0.2,0.2,0.8,2,"F","circle-e-square-d","1",0,0,1714485100758,1714484933499,167.259
"1003",32,"novice",2,1,0.2,0.2,0.8,3,"F","circle-e-square-[de]","1",0,0,1714485106162,1714484933499,172.663
"1004",32,"novice",2,1,0.2,0.2,0.8,4,"E","square-[[de]e]","NA",225,225,1714485109449,1714484933499,175.95
"1005",32,"novice",2,1,0.2,0.2,0.8,5,"F","square-[[de]e]-square-[de]","1",0,225,1714485116074,1714484933499,182.575
"1006",32,"novice",2,1,0.2,0.2,0.8,6,"E","square-[[[de]e][de]]","NA",338,563,1714485118691,1714484933499,185.192
"1007",32,"novice",2,1,0.2,0.2,0.8,7,"F","square-[[[de]e][de]]-square-[[de]e]","0",0,563,1714485123068,1714484933499,189.569
"1008",32,"novice",2,1,0.2,0.2,0.8,8,"F","square-[[[de]e][de]]-square-[de]","0",0,563,1714485126887,1714484933499,193.388
"1009",32,"novice",2,1,0.2,0.2,0.8,9,"F","circle-b-square-[[[de]e][de]]","1",0,563,1714485132397,1714484933499,198.898
"1010",32,"novice",2,1,0.2,0.2,0.8,10,"E","circle-[[[[de]e][de]]b]","NA",507,1070,1714485134862,1714484933499,201.363
"1011",32,"novice",3,1,0.2,0.2,0.8,1,"F","circle-c-square-b","0",0,0,1714485143500,1714484933499,210.001
"1012",32,"novice",3,1,0.2,0.2,0.8,2,"F","square-e-square-f","1",0,0,1714485146191,1714484933499,212.692
"1013",32,"novice",3,1,0.2,0.2,0.8,3,"F","square-[ef]-square-a","1",0,0,1714485151373,1714484933499,217.874
"1014",32,"novice",3,1,0.2,0.2,0.8,4,"E","square-[[ef]a]","NA",225,225,1714485155367,1714484933499,221.868
"1015",32,"novice",3,1,0.2,0.2,0.8,5,"F","square-[[ef]a]-square-[ef]","0",0,225,1714485158799,1714484933499,225.3
"1016",32,"novice",3,1,0.2,0.2,0.8,6,"F","circle-b-square-[[ef]a]","0",0,225,1714485161889,1714484933499,228.39
"1017",32,"novice",3,1,0.2,0.2,0.8,7,"F","circle-c-circle-e","0",0,225,1714485168003,1714484933499,234.504
"1018",32,"novice",3,1,0.2,0.2,0.8,8,"E","square-[[ef]a]","NA",225,450,1714485171686,1714484933499,238.187
"1019",32,"novice",3,1,0.2,0.2,0.8,9,"F","square-[[ef]a]-square-f","0",0,450,1714485177098,1714484933499,243.599
"1020",32,"novice",3,1,0.2,0.2,0.8,10,"E","square-[[ef]a]","NA",225,675,1714485179451,1714484933499,245.952
"1021",32,"novice",4,1,0.8,0.2,0.2,1,"F","circle-c-square-b","0",0,0,1714485187821,1714484933499,254.322
"1022",32,"novice",4,1,0.8,0.2,0.2,2,"F","square-e-square-f","0",0,0,1714485190136,1714484933499,256.637
"1023",32,"novice",4,1,0.8,0.2,0.2,3,"F","circle-c-square-a","0",0,0,1714485193992,1714484933499,260.493
"1024",32,"novice",4,1,0.8,0.2,0.2,4,"F","circle-d-square-b","0",0,0,1714485196797,1714484933499,263.298
"1025",32,"novice",4,1,0.8,0.2,0.2,5,"F","circle-e-square-e","0",0,0,1714485200636,1714484933499,267.137
"1026",32,"novice",4,1,0.8,0.2,0.2,6,"F","circle-f-square-c","0",0,0,1714485203221,1714484933499,269.722
"1027",32,"novice",4,1,0.8,0.2,0.2,7,"F","circle-a-square-b","1",0,0,1714485209295,1714484933499,275.796
"1028",32,"novice",4,1,0.8,0.2,0.2,8,"F","square-[ab]-square-f","0",0,0,1714485212431,1714484933499,278.932
"1029",32,"novice",4,1,0.8,0.2,0.2,9,"E","square-[ab]","NA",150,150,1714485214650,1714484933499,281.151
"1030",32,"novice",4,1,0.8,0.2,0.2,10,"E","square-[ab]","NA",150,300,1714485216623,1714484933499,283.124
"1031",32,"novice",5,1,0.2,0.8,0.2,1,"F","circle-c-square-b","0",0,0,1714485222281,1714484933499,288.782
"1032",32,"novice",5,1,0.2,0.8,0.2,2,"F","circle-d-square-a","0",0,0,1714485225484,1714484933499,291.985
"1033",32,"novice",5,1,0.2,0.8,0.2,3,"F","circle-a-square-f","0",0,0,1714485228107,1714484933499,294.608
"1034",32,"novice",5,1,0.2,0.8,0.2,4,"F","circle-e-square-e","0",0,0,1714485231258,1714484933499,297.759
"1035",32,"novice",5,1,0.2,0.8,0.2,5,"F","square-b-square-f","1",0,0,1714485233498,1714484933499,299.999
"1036",32,"novice",5,1,0.2,0.8,0.2,6,"F","square-[bf]-square-c","1",0,0,1714485236900,1714484933499,303.401
"1037",32,"novice",5,1,0.2,0.8,0.2,7,"F","square-[[bf]c]-square-[bf]","1",0,0,1714485239575,1714484933499,306.076
"1038",32,"novice",5,1,0.2,0.8,0.2,8,"E","square-[[[bf]c][bf]]","NA",338,338,1714485242000,1714484933499,308.501
"1039",32,"novice",5,1,0.2,0.8,0.2,9,"E","square-[[[bf]c][bf]]","NA",338,676,1714485243577,1714484933499,310.078
"1040",32,"novice",5,1,0.2,0.8,0.2,10,"E","square-[[[bf]c][bf]]","NA",338,1014,1714485246567,1714484933499,313.068
"1041",32,"novice",6,1,0.8,0.2,0.2,1,"F","circle-c-square-b","0",0,0,1714485252252,1714484933499,318.753
"1042",32,"novice",6,1,0.8,0.2,0.2,2,"F","square-b-square-c","0",0,0,1714485254930,1714484933499,321.431
"1043",32,"novice",6,1,0.8,0.2,0.2,3,"F","circle-e-square-d","0",0,0,1714485257826,1714484933499,324.327
"1044",32,"novice",6,1,0.8,0.2,0.2,4,"F","square-b-square-e","0",0,0,1714485260611,1714484933499,327.112
"1045",32,"novice",6,1,0.8,0.2,0.2,5,"F","circle-c-square-a","0",0,0,1714485263467,1714484933499,329.968
